0.000000 0.000000 0.000000 0.000000 0.060000 0.000000 -0.722669 -0.281770 -0.580483 -0.624626 -0.369778 -0.453798 0.000000 0.060000 0.000000 0.000000 0.060000 0.000000 -7.999890 0.018026 0.279244 0.000000 0.060000 -4.000000 0.000000 0.060000 -7.999999 -6.999999 0.060000 0.000000 7.999999 -0.134249 0.000000 -0.228870 -0.388127 4.000122 0.000000 0.060000 7.999999 6.999999 0.060000 0.000000 5.008757 -5.074244 0.486724 -2.012557 10.275527 0.267614 5.580678 14.167145 0.848798 -5.463597 -5.070829 -0.654990 2.359993 10.482846 -0.275940 -5.152123 17.144726 -0.154826 
0.000000 0.071053 0.000000 0.000000 0.000000 0.000000 -0.722669 -0.341770 -0.580483 -0.624626 -0.429778 -0.453798 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -7.999890 -0.041974 0.279244 0.000000 0.000000 -4.000000 0.000000 0.000000 -7.999999 -6.999999 0.000000 0.000000 7.999999 -0.194249 0.000000 -0.228870 -0.448127 4.000122 0.000000 0.000000 7.999999 6.999999 0.000000 0.000000 5.008757 -5.134244 0.486724 -2.012557 10.215527 0.267614 5.580678 14.107144 0.848798 -5.463597 -5.130829 -0.654990 2.359993 10.422846 -0.275940 -5.152123 17.084726 -0.154826 
0.000000 -8.133927 0.000000 0.000000 0.000000 0.000000 -0.722669 -0.341770 -0.580483 -0.624626 -0.429778 -0.453798 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -7.999890 -0.041974 0.279244 0.000000 0.000000 -4.000000 0.000000 0.000000 -7.999999 -6.999999 0.000000 0.000000 7.999999 -0.194249 0.000000 -0.228870 -0.448127 4.000122 0.000000 0.000000 7.999999 6.999999 0.000000 0.000000 5.008757 -5.134244 0.486724 -2.012557 10.215527 0.267614 5.580678 14.107144 0.848798 -5.463597 -5.130829 -0.654990 2.359993 10.422846 -0.275940 -5.152123 17.084726 -0.154826 
0.000000 -27.718184 0.000000 0.000000 0.000000 0.000000 -0.722669 -0.341770 -0.580483 -0.624626 -0.429778 -0.453798 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -7.999890 -0.041974 0.279244 0.000000 0.000000 -4.000000 0.000000 0.000000 -7.999999 -6.999999 0.000000 0.000000 7.999999 -0.194249 0.000000 -0.228870 -0.448127 4.000122 0.000000 0.000000 7.999999 6.999999 0.000000 0.000000 5.008757 -5.134244 0.486724 -2.012557 10.215527 0.267614 5.580678 14.107144 0.848798 -5.463597 -5.130829 -0.654990 2.359993 10.422846 -0.275940 -5.152123 17.084726 -0.154826 
0.000000 -51.135689 0.000000 0.000000 0.000000 0.000000 -0.722669 -0.341770 -0.580483 -0.624626 -0.429778 -0.453798 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -7.999890 -0.041974 0.279244 0.000000 0.000000 -4.000000 0.000000 0.000000 -7.999999 -6.999999 0.000000 0.000000 7.999999 -0.194249 0.000000 -0.228870 -0.448127 4.000122 0.000000 0.000000 7.999999 6.999999 0.000000 0.000000 5.008757 -5.134244 0.486724 -2.012557 10.215527 0.267614 5.580678 14.107144 0.848798 -5.463597 -5.130829 -0.654990 2.359993 10.422846 -0.275940 -5.152123 17.084726 -0.154826 
0.000000 -70.840416 0.000000 0.000000 0.000000 0.000000 -0.722669 -0.341770 -0.580483 -0.624626 -0.429778 -0.453798 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -7.999890 -0.041974 0.279244 0.000000 0.000000 -4.000000 0.000000 0.000000 -7.999999 -6.999999 0.000000 0.000000 7.999999 -0.194249 0.000000 -0.228870 -0.448127 4.000122 0.000000 0.000000 7.999999 6.999999 0.000000 0.000000 5.008757 -5.134244 0.486724 -2.012557 10.215527 0.267614 5.580678 14.107144 0.848798 -5.463597 -5.130829 -0.654990 2.359993 10.422846 -0.275940 -5.152123 17.084726 -0.154826 
0.000000 -79.286354 0.000000 0.000000 0.000000 0.000000 -0.722669 -0.341770 -0.580483 -0.624626 -0.429778 -0.453798 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -7.999890 -0.041974 0.279244 0.000000 0.000000 -4.000000 0.000000 0.000000 -7.999999 -6.999999 0.000000 0.000000 7.999999 -0.194249 0.000000 -0.228870 -0.448127 4.000122 0.000000 0.000000 7.999999 6.999999 0.000000 0.000000 5.008757 -5.134244 0.486724 -2.012557 10.215527 0.267614 5.580678 14.107144 0.848798 -5.463597 -5.130829 -0.654990 2.359993 10.422846 -0.275940 -5.152123 17.084726 -0.154826 
0.000000 -71.563759 0.000000 0.000000 0.000000 0.000000 -0.722669 -0.341770 -0.580483 -0.624626 -0.429778 -0.453798 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -7.999890 -0.041974 0.279244 0.000000 0.000000 -4.000000 0.000000 0.000000 -7.999999 -6.999999 0.000000 0.000000 7.999999 -0.194249 0.000000 -0.228870 -0.448127 4.000122 0.000000 0.000000 7.999999 6.999999 0.000000 0.000000 5.008757 -5.134244 0.486724 -2.012557 10.215527 0.267614 5.580678 14.107144 0.848798 -5.463597 -5.130829 -0.654990 2.359993 10.422846 -0.275940 -5.152123 17.084726 -0.154826 
0.000000 -52.703304 0.000000 0.000000 0.000000 0.000000 -0.722669 -0.341770 -0.580483 -0.624626 -0.429778 -0.453798 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -7.999890 -0.041974 0.279244 0.000000 0.000000 -4.000000 0.000000 0.000000 -7.999999 -6.999999 0.000000 0.000000 7.999999 -0.194249 0.000000 -0.228870 -0.448127 4.000122 0.000000 0.000000 7.999999 6.999999 0.000000 0.000000 5.008757 -5.134244 0.486724 -2.012557 10.215527 0.267614 5.580678 14.107144 0.848798 -5.463597 -5.130829 -0.654990 2.359993 10.422846 -0.275940 -5.152123 17.084726 -0.154826 
0.000000 -30.069609 0.000000 0.000000 0.000000 0.000000 -0.722669 -0.341770 -0.580483 -0.624626 -0.429778 -0.453798 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -7.999890 -0.041974 0.279244 0.000000 0.000000 -4.000000 0.000000 0.000000 -7.999999 -6.999999 0.000000 0.000000 7.999999 -0.194249 0.000000 -0.228870 -0.448127 4.000122 0.000000 0.000000 7.999999 6.999999 0.000000 0.000000 5.008757 -5.134244 0.486724 -2.012557 10.215527 0.267614 5.580678 14.107144 0.848798 -5.463597 -5.130829 -0.654990 2.359993 10.422846 -0.275940 -5.152123 17.084726 -0.154826 
